name1,name2,discovery date,uniport1,uniport2,id1,id2,time
JAK3,IL2RG,"datetime(1994, 11, 11, 0, 0)",P52333,P31785,101659,111834,1994
CREBBP,GTF2B,"datetime(1994, 7, 21, 0, 0)",Q92793,Q00403,107061,114541,1994
SDC1,PTN,"datetime(1994, 4, 29, 0, 0)",P18827,P21246,114072,112114,1994
TGFBR3,TGFBR3,"datetime(1994, 7, 19, 0, 0)",Q03167,Q03167,101059,101059,1994
ERCC1,ERCC4,"datetime(1994, 5, 24, 0, 0)",P07992,Q92889,109031,113262,1994
H1F0,PRKCB,"datetime(1994, 7, 22, 0, 0)",P07305,P05771,113332,107209,1994
VCAM1,VCAM1,"datetime(1994, 11, 1, 0, 0)",P19320,P19320,101595,101595,1994
CKS1B,CDK3,"datetime(1994, 12, 20, 0, 0)",P61024,Q00526,111797,112287,1994
PCNA,CCND3,"datetime(1994, 4, 15, 0, 0)",P12004,P30281,111379,100204,1994
IRS1,INSR,"datetime(1994, 10, 1, 0, 0)",P35568,P06213,115660,113554,1994
MBP,CDK9,"datetime(1994, 4, 26, 0, 0)",P02686,P50750,115656,106079,1994
TNFRSF4,TNFSF4,"datetime(1994, 9, 1, 0, 0)",P43489,P23510,112927,107711,1994
HSPD1,MPST,"datetime(1994, 11, 25, 0, 0)",P10809,P25325,114322,104591,1994
GRB2,DNM1,"datetime(1994, 2, 25, 0, 0)",P62993,Q05193,113112,115659,1994
APC,JUP,"datetime(1994, 8, 30, 0, 0)",P25054,P14923,115867,106662,1994
CKS1B,CDK1,"datetime(1994, 12, 20, 0, 0)",P61024,P06493,111797,107105,1994
SRPK1,SRSF3,"datetime(1994, 6, 23, 0, 0)",Q96SB4,P84103,101000,104096,1994
LTA,LTBR,"datetime(1994, 4, 29, 0, 0)",P01374,P36941,116300,105792,1994
IL2RG,IL2RB,"datetime(1994, 7, 1, 0, 0)",P31785,P14784,111834,103935,1994
GRB2,SYNJ1,"datetime(1994, 12, 2, 0, 0)",P62993,O43426,113112,102135,1994
JAK1,JAK1,"datetime(1994, 7, 19, 0, 0)",P23458,P23458,107364,107364,1994
HUWE1,ABL1,"datetime(1994, 7, 1, 0, 0)",Q7Z6Z7,P00519,105701,104641,1994
XRCC1,LIG3,"datetime(1994, 1, 1, 0, 0)",P18887,P49916,115628,105839,1994
MAG,FYN,"datetime(1994, 11, 4, 0, 0)",P20916,P06241,116370,109836,1994
MAPT,GSK3A,"datetime(1994, 10, 1, 0, 0)",P10636,P49840,113557,111113,1994
MEP1B,FN1,"datetime(1994, 9, 1, 0, 0)",Q16820,P02751,105909,104307,1994
MAPK8,HRAS,"datetime(1994, 3, 25, 0, 0)",P45983,P01112,111093,110859,1994
CDK2,CKS1B,"datetime(1994, 12, 20, 0, 0)",P24941,P61024,116323,111797,1994
TBP,TBP,"datetime(1994, 12, 23, 0, 0)",P20226,P20226,107088,107088,1994
TAL1,TCF3,"datetime(1994, 4, 12, 0, 0)",P17542,P15923,104008,101412,1994
VLDLR,LRPAP1,"datetime(1994, 9, 16, 0, 0)",P98155,P30533,115526,110164,1994
VAV1,GRB2,"datetime(1994, 12, 20, 0, 0)",P15498,P62993,110105,113112,1994
SF3B2,SF3B4,"datetime(1994, 8, 15, 0, 0)",Q13435,Q15427,114383,105938,1994
UBC,KIT,"datetime(1994, 1, 1, 0, 0)",P0CG48,P10721,106138,115140,1994
NCK1,ABL1,"datetime(1994, 4, 1, 0, 0)",P16333,P00519,106322,104641,1994
KHDRBS1,LYN,"datetime(1994, 7, 1, 0, 0)",Q07666,P07948,114976,102912,1994
KCNMA1,KCNMB1,"datetime(1994, 6, 24, 0, 0)",Q12791,Q16558,102636,116333,1994
SOS1,ABL1,"datetime(1994, 2, 15, 0, 0)",Q07889,P00519,114975,104641,1994
TAC3,TACR2,"datetime(1994, 11, 4, 0, 0)",Q9UHF0,P21452,100092,100060,1994
RAN,RANGAP1,"datetime(1994, 3, 29, 0, 0)",P62826,P46060,100374,112793,1994
HPRT1,HPRT1,"datetime(1994, 7, 29, 0, 0)",P00492,P00492,101823,101823,1994
PF4,PF4,"datetime(1994, 7, 12, 0, 0)",P02776,P02776,112302,112302,1994
GRIK2,GRIA2,"datetime(1994, 1, 14, 0, 0)",Q13002,P42262,101293,101431,1994
GRK5,GRK5,"datetime(1994, 4, 8, 0, 0)",P34947,P34947,109775,109775,1994
CBL,NCK1,"datetime(1994, 7, 1, 0, 0)",P22681,P16333,107136,106322,1994
RET,GRB2,"datetime(1994, 6, 1, 0, 0)",P07949,P62993,102913,113112,1994
GRB2,ABL2,"datetime(1994, 5, 15, 0, 0)",P62993,P42684,113112,112954,1994
EFNA1,EPHA2,"datetime(1994, 4, 7, 0, 0)",P20827,P29317,106454,109224,1994
BANF1,BANF1,"datetime(1994, 10, 11, 0, 0)",O75531,O75531,111427,111427,1994
INSR,PTPN6,"datetime(1994, 4, 22, 0, 0)",P06213,P29350,113554,109783,1994
CANX,ITGB1,"datetime(1994, 4, 22, 0, 0)",P27824,P05556,106091,101292,1994
SNAP25,STX1A,"datetime(1994, 11, 4, 0, 0)",P60880,Q16623,104101,101479,1994
PRKCB,LMNB1,"datetime(1994, 7, 22, 0, 0)",P05771,P20700,107209,116387,1994
UBC,CCND1,"datetime(1994, 4, 1, 0, 0)",P0CG48,P24385,106138,103741,1994
ANXA2,GRB2,"datetime(1994, 3, 25, 0, 0)",P07355,P62993,101594,113112,1994
FLT4,GRB2,"datetime(1994, 12, 1, 0, 0)",P35916,P62993,116410,113112,1994
CREBBP,JUN,"datetime(1994, 7, 21, 0, 0)",Q92793,P05412,107061,100991,1994
BMPR1B,BMP2,"datetime(1994, 12, 30, 0, 0)",O00238,P12643,104897,114630,1994
JAK1,CSF3R,"datetime(1994, 4, 12, 0, 0)",P23458,Q99062,107364,104511,1994
TAF1B,TBP,"datetime(1994, 12, 23, 0, 0)",Q53T94,P20226,105005,107088,1994
RAG1,KPNA1,"datetime(1994, 8, 2, 0, 0)",P15918,P52294,105147,110086,1994
NFYB,NFYA,"datetime(1994, 8, 12, 0, 0)",P25208,P23511,104243,107710,1994
LCK,ZAP70,"datetime(1994, 11, 25, 0, 0)",P06239,P43403,100170,114135,1994
TGFBR3,TGFBR2,"datetime(1994, 2, 1, 0, 0)",Q03167,P37173,101059,111843,1994
PTPRC,CSK,"datetime(1994, 2, 1, 0, 0)",P08575,P41240,111903,103775,1994
IL2,IL2RB,"datetime(1994, 7, 1, 0, 0)",P60568,P14784,109007,103935,1994
F13A1,HSPB1,"datetime(1994, 9, 2, 0, 0)",P00488,P04792,114122,107064,1994
SRF,ELK1,"datetime(1994, 9, 16, 0, 0)",P11831,P19419,107795,105156,1994
PDGFRB,PDGFRB,"datetime(1994, 5, 27, 0, 0)",P09619,P09619,116248,116248,1994
RPA2,RPA3,"datetime(1994, 4, 15, 0, 0)",P15927,P35244,101410,104150,1994
RRAS,RALGDS,"datetime(1994, 12, 20, 0, 0)",P10301,Q12967,101944,108984,1994
CSF2RB,JAK2,"datetime(1994, 12, 16, 0, 0)",P32927,O60674,104297,103401,1994
RAPGEF2,RALGDS,"datetime(1994, 12, 20, 0, 0)",Q9Y4G8,Q12967,112514,108984,1994
CD5,LCK,"datetime(1994, 5, 1, 0, 0)",P06127,P06239,115306,100170,1994
FYN,KHDRBS1,"datetime(1994, 7, 1, 0, 0)",P06241,Q07666,109836,114976,1994
CHM,RAB1A,"datetime(1994, 1, 21, 0, 0)",P24386,P62820,103740,100372,1994
TGFB1,TGFB1,"datetime(1994, 11, 10, 0, 0)",P01137,P01137,102253,102253,1994
CSK,SRC,"datetime(1994, 4, 26, 0, 0)",P41240,P12931,103775,107525,1994
HLA-C,HSPA5,"datetime(1994, 6, 1, 0, 0)",P10321,P11021,109964,107269,1994
CTSS,CST5,"datetime(1994, 9, 16, 0, 0)",P25774,P28325,114597,104629,1994
CD8A,CD8A,"datetime(1994, 3, 1, 0, 0)",P01732,P01732,106677,106677,1994
POU2F1,TBP,"datetime(1994, 5, 11, 0, 0)",P14859,P20226,103433,107088,1994
ACVR1,BMP7,"datetime(1994, 6, 24, 0, 0)",Q04771,P18075,111733,110403,1994
AHR,HSP90AA1,"datetime(1994, 9, 23, 0, 0)",P35869,P07900,101797,103493,1994
SRSF1,SRPK1,"datetime(1994, 6, 23, 0, 0)",Q07955,Q96SB4,103718,101000,1994
MAPK3,ELK1,"datetime(1994, 7, 1, 0, 0)",P27361,P19419,101159,105156,1994
PIK3CB,PIK3R1,"datetime(1994, 4, 1, 0, 0)",P42338,P27986,106129,105291,1994
TRAF2,TRAF2,"datetime(1994, 8, 26, 0, 0)",Q12933,Q12933,105243,105243,1994
FGFR1,FGFR1,"datetime(1994, 6, 24, 0, 0)",P11362,P11362,101160,101160,1994
PTGES3,HSP90AA1,"datetime(1994, 3, 1, 0, 0)",Q15185,P07900,114589,103493,1994
RAF1,FYN,"datetime(1994, 7, 1, 0, 0)",P04049,P06241,103651,109836,1994
SRPK1,SRPK1,"datetime(1994, 6, 23, 0, 0)",Q96SB4,Q96SB4,101000,101000,1994
